Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Jul 22 2020 02:09:19 GMT-0400 (Eastern Daylight Time)

Geography,Date,Syndrome,Percent
Kansas,2020-07-08,CLI,3.9
Kansas,2020-07-09,CLI,3.8
Kansas,2020-07-10,CLI,3.5
Kansas,2020-07-11,CLI,4
Kansas,2020-07-12,CLI,4.5
Kansas,2020-07-13,CLI,4.1
Kansas,2020-07-14,CLI,3.2
Kansas,2020-07-15,CLI,4.2
Kansas,2020-07-16,CLI,3.1
Kansas,2020-07-17,CLI,4.6
Kansas,2020-07-18,CLI,3.3
Kentucky,2020-05-23,CLI,1.8
Kentucky,2020-05-24,CLI,1.4
Kentucky,2020-05-25,CLI,1.5
Kentucky,2020-05-26,CLI,1.4
Kentucky,2020-05-27,CLI,1.5
Kentucky,2020-05-28,CLI,1.2
Kentucky,2020-05-29,CLI,1.2
Kentucky,2020-05-30,CLI,1.2
Kentucky,2020-05-31,CLI,1.1
Kentucky,2020-06-01,CLI,1.2
Kentucky,2020-06-02,CLI,1.3
Kentucky,2020-06-03,CLI,1.2
Kentucky,2020-06-04,CLI,1.2
Kentucky,2020-06-05,CLI,1.5
Kentucky,2020-06-06,CLI,1.2
Kentucky,2020-06-07,CLI,1.4
Kentucky,2020-06-08,CLI,1
Kentucky,2020-06-09,CLI,0.8
Kentucky,2020-06-10,CLI,0.9
Kentucky,2020-06-11,CLI,1
Kentucky,2020-06-12,CLI,1.1
Kentucky,2020-06-13,CLI,1
Kentucky,2020-06-14,CLI,1.1
Kentucky,2020-06-15,CLI,1
Kentucky,2020-06-16,CLI,1
Kentucky,2020-06-17,CLI,1.2
Kentucky,2020-06-18,CLI,1
Kentucky,2020-06-19,CLI,1.3
Kentucky,2020-06-20,CLI,1.1
Kentucky,2020-06-21,CLI,1.3
Kentucky,2020-06-22,CLI,1.4
Kentucky,2020-06-23,CLI,1.4
Kentucky,2020-06-24,CLI,1.2
Kentucky,2020-06-25,CLI,1.4
Kentucky,2020-06-26,CLI,1.4
Kentucky,2020-06-27,CLI,1.5
Kentucky,2020-06-28,CLI,1.5
Kentucky,2020-06-29,CLI,1.7
Kentucky,2020-06-30,CLI,1.3
Kentucky,2020-07-01,CLI,1
Kentucky,2020-07-02,CLI,1.5
Kentucky,2020-07-03,CLI,1.5
Kentucky,2020-07-04,CLI,2
Kentucky,2020-07-05,CLI,1.6
Kentucky,2020-07-06,CLI,1.4
Kentucky,2020-07-07,CLI,1.9
Kentucky,2020-07-08,CLI,1.9
Kentucky,2020-07-09,CLI,2.1
Kentucky,2020-07-10,CLI,2.3
Kentucky,2020-07-11,CLI,2.7
Kentucky,2020-07-12,CLI,2.1
Kentucky,2020-07-13,CLI,1.9
Kentucky,2020-07-14,CLI,2.3
Kentucky,2020-07-15,CLI,2
Kentucky,2020-07-16,CLI,1.8
Kentucky,2020-07-17,CLI,1.9
Kentucky,2020-07-18,CLI,2.1
Louisiana,2020-05-23,CLI,1.9
Louisiana,2020-05-24,CLI,2
Louisiana,2020-05-25,CLI,1.2
Louisiana,2020-05-26,CLI,1.5
Louisiana,2020-05-27,CLI,1.6
Louisiana,2020-05-28,CLI,1.6
Louisiana,2020-05-29,CLI,2
Louisiana,2020-05-30,CLI,1.5
Louisiana,2020-05-31,CLI,1.4
Louisiana,2020-06-01,CLI,2
Louisiana,2020-06-02,CLI,2.2
Louisiana,2020-06-03,CLI,1.7
Louisiana,2020-06-04,CLI,1.7
Louisiana,2020-06-05,CLI,1.9
Louisiana,2020-06-06,CLI,1.6
Louisiana,2020-06-07,CLI,1.9
Louisiana,2020-06-08,CLI,1.7
Louisiana,2020-06-09,CLI,2.1
Louisiana,2020-06-10,CLI,1.9
Louisiana,2020-06-11,CLI,1.6
Louisiana,2020-06-12,CLI,2.4
Louisiana,2020-06-13,CLI,2.3
Louisiana,2020-06-14,CLI,1.7
Louisiana,2020-06-15,CLI,2.3
Louisiana,2020-06-16,CLI,1.7
Louisiana,2020-06-17,CLI,2.6
Louisiana,2020-06-18,CLI,2.1
Louisiana,2020-06-19,CLI,2.5
Louisiana,2020-06-20,CLI,2.4
Louisiana,2020-06-21,CLI,2.8
Louisiana,2020-06-22,CLI,2.7
Louisiana,2020-06-23,CLI,2.6
Louisiana,2020-06-24,CLI,3.3
Louisiana,2020-06-25,CLI,4.1
Louisiana,2020-06-26,CLI,3.5
Louisiana,2020-06-27,CLI,3.8
Louisiana,2020-06-28,CLI,3.7
Louisiana,2020-06-29,CLI,4.6
Louisiana,2020-06-30,CLI,4.1
Louisiana,2020-07-01,CLI,4.1
Louisiana,2020-07-02,CLI,4.3
Louisiana,2020-07-03,CLI,4.4
Louisiana,2020-07-04,CLI,4.4
Louisiana,2020-07-05,CLI,4.6
Louisiana,2020-07-06,CLI,4.7
Louisiana,2020-07-07,CLI,4.8
Louisiana,2020-07-08,CLI,4.8
Louisiana,2020-07-09,CLI,4.6
Louisiana,2020-07-10,CLI,4.3
Louisiana,2020-07-11,CLI,4.4
Louisiana,2020-07-12,CLI,4.9
Louisiana,2020-07-13,CLI,4.8
Louisiana,2020-07-14,CLI,4.6
Louisiana,2020-07-15,CLI,4.2
Louisiana,2020-07-16,CLI,4
Louisiana,2020-07-17,CLI,4.1
Louisiana,2020-07-18,CLI,3.7
Maine,2020-05-23,CLI,1.7
Maine,2020-05-24,CLI,1.4
Maine,2020-05-25,CLI,1.1
Maine,2020-05-26,CLI,1.2
Maine,2020-05-27,CLI,1.2
Maine,2020-05-28,CLI,0.8
Maine,2020-05-29,CLI,0.6
Maine,2020-05-30,CLI,1.2
Maine,2020-05-31,CLI,1.1
Maine,2020-06-01,CLI,1
Maine,2020-06-02,CLI,0.9
Maine,2020-06-03,CLI,0.6
Maine,2020-06-04,CLI,0.9
Maine,2020-06-05,CLI,1.1
Maine,2020-06-06,CLI,1.2
Maine,2020-06-07,CLI,1
Maine,2020-06-08,CLI,1
Maine,2020-06-09,CLI,0.7
Maine,2020-06-10,CLI,1.7
Maine,2020-06-11,CLI,0.9
Maine,2020-06-12,CLI,0.7
Maine,2020-06-13,CLI,0.9
Maine,2020-06-14,CLI,0.9
Maine,2020-06-15,CLI,1
Maine,2020-06-16,CLI,0.4
Maine,2020-06-17,CLI,1.1
Maine,2020-06-18,CLI,0.9
Maine,2020-06-19,CLI,0.8
Maine,2020-06-20,CLI,0.6
Maine,2020-06-21,CLI,0.7
Maine,2020-06-22,CLI,0.8
Maine,2020-06-23,CLI,1.1
Maine,2020-06-24,CLI,0.9
Maine,2020-06-25,CLI,0.7
Maine,2020-06-26,CLI,0.9
Maine,2020-06-27,CLI,1.2
Maine,2020-06-28,CLI,0.8
Maine,2020-06-29,CLI,0.8
Maine,2020-06-30,CLI,1.7
Maine,2020-07-01,CLI,1.2
Maine,2020-07-02,CLI,0.8
Maine,2020-07-03,CLI,0.6
Maine,2020-07-04,CLI,0.6
Maine,2020-07-05,CLI,0.6
Maine,2020-07-06,CLI,0.7
Maine,2020-07-07,CLI,0.5
Maine,2020-07-08,CLI,0.9
Maine,2020-07-09,CLI,0.5
Maine,2020-07-10,CLI,0.6
Maine,2020-07-11,CLI,0.6
Maine,2020-07-12,CLI,0.5
Maine,2020-07-13,CLI,0.7
Maine,2020-07-14,CLI,0.4
Maine,2020-07-15,CLI,0.7
Maine,2020-07-16,CLI,0.5
Maine,2020-07-17,CLI,0.6
Maine,2020-07-18,CLI,0.5
Maryland,2020-05-23,CLI,5.4
Maryland,2020-05-24,CLI,5.8
Maryland,2020-05-25,CLI,5.8
Maryland,2020-05-26,CLI,6.2
Maryland,2020-05-27,CLI,5.2
Maryland,2020-05-28,CLI,4.7
Maryland,2020-05-29,CLI,4.9
Maryland,2020-05-30,CLI,4.6
Maryland,2020-05-31,CLI,4.5
Maryland,2020-06-01,CLI,4
Maryland,2020-06-02,CLI,4.3
Maryland,2020-06-03,CLI,4.7
Maryland,2020-06-04,CLI,4.6
Maryland,2020-06-05,CLI,3.6
Maryland,2020-06-06,CLI,3.3
Maryland,2020-06-07,CLI,3.7
Maryland,2020-06-08,CLI,3.5
Maryland,2020-06-09,CLI,3.1
Maryland,2020-06-10,CLI,2.9
Maryland,2020-06-11,CLI,2.9
Maryland,2020-06-12,CLI,2.7
Maryland,2020-06-13,CLI,2.7
Maryland,2020-06-14,CLI,3
Maryland,2020-06-15,CLI,2.9
Maryland,2020-06-16,CLI,3
Maryland,2020-06-17,CLI,2.6
Maryland,2020-06-18,CLI,2.6
Maryland,2020-06-19,CLI,2.6
Maryland,2020-06-20,CLI,2.4
Maryland,2020-06-21,CLI,2.9
Maryland,2020-06-22,CLI,2.5
Maryland,2020-06-23,CLI,2.3
Maryland,2020-06-24,CLI,2.5
Maryland,2020-06-25,CLI,2.4
Maryland,2020-06-26,CLI,2.5
Maryland,2020-06-27,CLI,2.7
Maryland,2020-06-28,CLI,2.2
Maryland,2020-06-29,CLI,2.7
Maryland,2020-06-30,CLI,2.4
Maryland,2020-07-01,CLI,2.5
Maryland,2020-07-02,CLI,2.7
Maryland,2020-07-03,CLI,2.6
Maryland,2020-07-04,CLI,2.9
Maryland,2020-07-05,CLI,2.7
Maryland,2020-07-06,CLI,2.6
Maryland,2020-07-07,CLI,2.9
Maryland,2020-07-08,CLI,3.6
Maryland,2020-07-09,CLI,3.1
Maryland,2020-07-10,CLI,3.5
Maryland,2020-07-11,CLI,3
Maryland,2020-07-12,CLI,3.3
Maryland,2020-07-13,CLI,3.2
Maryland,2020-07-14,CLI,2.8
Maryland,2020-07-15,CLI,3.6
Maryland,2020-07-16,CLI,3.4
Maryland,2020-07-17,CLI,2.7
Maryland,2020-07-18,CLI,3.3
Massachusetts,2020-05-23,CLI,3.4
Massachusetts,2020-05-24,CLI,3.7
Massachusetts,2020-05-25,CLI,3.3
Massachusetts,2020-05-26,CLI,3.6
Massachusetts,2020-05-27,CLI,3
Massachusetts,2020-05-28,CLI,3
Massachusetts,2020-05-29,CLI,2.5
Massachusetts,2020-05-30,CLI,2.1
Massachusetts,2020-05-31,CLI,2.1
Massachusetts,2020-06-01,CLI,2.8
Massachusetts,2020-06-02,CLI,2.1
Massachusetts,2020-06-03,CLI,2.9
Massachusetts,2020-06-04,CLI,2.5
Massachusetts,2020-06-05,CLI,2
Massachusetts,2020-06-06,CLI,1.7
Massachusetts,2020-06-07,CLI,1.7
Massachusetts,2020-06-08,CLI,1.6
Massachusetts,2020-06-09,CLI,1.5
Massachusetts,2020-06-10,CLI,1.3
Massachusetts,2020-06-11,CLI,1.7
Massachusetts,2020-06-12,CLI,1.6
Massachusetts,2020-06-13,CLI,1.5
Massachusetts,2020-06-14,CLI,1.6
Massachusetts,2020-06-15,CLI,1.4
Massachusetts,2020-06-16,CLI,1.3
Massachusetts,2020-06-17,CLI,1.6
Massachusetts,2020-06-18,CLI,1.1
Massachusetts,2020-06-19,CLI,1.4
Massachusetts,2020-06-20,CLI,1.3
Massachusetts,2020-06-21,CLI,1.3
Massachusetts,2020-06-22,CLI,1.2
Massachusetts,2020-06-23,CLI,1.2
Massachusetts,2020-06-24,CLI,1.3
Massachusetts,2020-06-25,CLI,1.2
Massachusetts,2020-06-26,CLI,1.4
Massachusetts,2020-06-27,CLI,1.3
Massachusetts,2020-06-28,CLI,1
Massachusetts,2020-06-29,CLI,1.1
Massachusetts,2020-06-30,CLI,1.3
Massachusetts,2020-07-01,CLI,1
Massachusetts,2020-07-02,CLI,1.4
Massachusetts,2020-07-03,CLI,1.1
Massachusetts,2020-07-04,CLI,1.1
Massachusetts,2020-07-05,CLI,1.1
Massachusetts,2020-07-06,CLI,0.9
Massachusetts,2020-07-07,CLI,0.8
Massachusetts,2020-07-08,CLI,1.1
Massachusetts,2020-07-09,CLI,0.9
Massachusetts,2020-07-10,CLI,0.9
Massachusetts,2020-07-11,CLI,0.9
Massachusetts,2020-07-12,CLI,1
Massachusetts,2020-07-13,CLI,1
Massachusetts,2020-07-14,CLI,0.9
Massachusetts,2020-07-15,CLI,0.9
Massachusetts,2020-07-16,CLI,0.9
Massachusetts,2020-07-17,CLI,0.8
Massachusetts,2020-07-18,CLI,0.9
Michigan,2020-05-23,CLI,2
Michigan,2020-05-24,CLI,1.4
Michigan,2020-05-25,CLI,1.8
Michigan,2020-05-26,CLI,1.8
Michigan,2020-05-27,CLI,1.6
Michigan,2020-05-28,CLI,1.6
Michigan,2020-05-29,CLI,1.1
Michigan,2020-05-30,CLI,1.3
Michigan,2020-05-31,CLI,1.1
Michigan,2020-06-01,CLI,1.1
Michigan,2020-06-02,CLI,1.4
Michigan,2020-06-03,CLI,1
Michigan,2020-06-04,CLI,1.1
Michigan,2020-06-05,CLI,1.1
Michigan,2020-06-06,CLI,0.9
Michigan,2020-06-07,CLI,0.9
Michigan,2020-06-08,CLI,1
Michigan,2020-06-09,CLI,1.2
Michigan,2020-06-10,CLI,0.9
Michigan,2020-06-11,CLI,1
Michigan,2020-06-12,CLI,1.1
Michigan,2020-06-13,CLI,1.1
Michigan,2020-06-14,CLI,1
Michigan,2020-06-15,CLI,1.2
Michigan,2020-06-16,CLI,1
Michigan,2020-06-17,CLI,1
Michigan,2020-06-18,CLI,0.8
Michigan,2020-06-19,CLI,1
Michigan,2020-06-20,CLI,0.9
Michigan,2020-06-21,CLI,1.3
Michigan,2020-06-22,CLI,1
Michigan,2020-06-23,CLI,1
Michigan,2020-06-24,CLI,1.1
Michigan,2020-06-25,CLI,0.8
Michigan,2020-06-26,CLI,1.1
Michigan,2020-06-27,CLI,1
Michigan,2020-06-28,CLI,1.2
Michigan,2020-06-29,CLI,1.4
Michigan,2020-06-30,CLI,1.1
Michigan,2020-07-01,CLI,1.3
Michigan,2020-07-02,CLI,1.1
Michigan,2020-07-03,CLI,1.5
Michigan,2020-07-04,CLI,1
Michigan,2020-07-05,CLI,1.3
Michigan,2020-07-06,CLI,1.5
Michigan,2020-07-07,CLI,1.4
Michigan,2020-07-08,CLI,1.5
Michigan,2020-07-09,CLI,1.6
Michigan,2020-07-10,CLI,1.3
Michigan,2020-07-11,CLI,1.6
Michigan,2020-07-12,CLI,1.5
Michigan,2020-07-13,CLI,1.7
Michigan,2020-07-14,CLI,1.5
Michigan,2020-07-15,CLI,1.5
Michigan,2020-07-16,CLI,1.6
Michigan,2020-07-17,CLI,1.4
Michigan,2020-07-18,CLI,1.6
Mississippi,2020-05-23,CLI,2.6
Mississippi,2020-05-24,CLI,2.6
Mississippi,2020-05-25,CLI,2.4
Mississippi,2020-05-26,CLI,2
Mississippi,2020-05-27,CLI,2.1
Mississippi,2020-05-28,CLI,2.4
Mississippi,2020-05-29,CLI,2.6
Mississippi,2020-05-30,CLI,2.4
Mississippi,2020-05-31,CLI,2.2
Mississippi,2020-06-01,CLI,1.8
Mississippi,2020-06-02,CLI,2
Mississippi,2020-06-03,CLI,2.5
Mississippi,2020-06-04,CLI,2.5
Mississippi,2020-06-05,CLI,2.3
Mississippi,2020-06-06,CLI,2.4
Mississippi,2020-06-07,CLI,2.2
Mississippi,2020-06-08,CLI,2.2
Mississippi,2020-06-09,CLI,2.4
Mississippi,2020-06-10,CLI,2.8
Mississippi,2020-06-11,CLI,2.3
Mississippi,2020-06-12,CLI,2.4
Mississippi,2020-06-13,CLI,2.6
Mississippi,2020-06-14,CLI,2.9
Mississippi,2020-06-15,CLI,2.6
Mississippi,2020-06-16,CLI,2.6
Mississippi,2020-06-17,CLI,2.4
Mississippi,2020-06-18,CLI,2.2
Mississippi,2020-06-19,CLI,3
Mississippi,2020-06-20,CLI,3
Mississippi,2020-06-21,CLI,3.4
Mississippi,2020-06-22,CLI,3.6
Mississippi,2020-06-23,CLI,3.7
Mississippi,2020-06-24,CLI,3.8
Mississippi,2020-06-25,CLI,3.6
Mississippi,2020-06-26,CLI,3.6
Mississippi,2020-06-27,CLI,4.2
Mississippi,2020-06-28,CLI,4.4
Mississippi,2020-06-29,CLI,4.3
Mississippi,2020-06-30,CLI,4.4
Mississippi,2020-07-01,CLI,4.1
Mississippi,2020-07-02,CLI,4.2
Mississippi,2020-07-03,CLI,5.3
Mississippi,2020-07-04,CLI,5.7
Mississippi,2020-07-05,CLI,4.9
Mississippi,2020-07-06,CLI,4.6
Mississippi,2020-07-07,CLI,4.1
Mississippi,2020-07-08,CLI,4.5
Mississippi,2020-07-09,CLI,5.1
Mississippi,2020-07-10,CLI,5.2
Mississippi,2020-07-11,CLI,5.6
Mississippi,2020-07-12,CLI,5
Mississippi,2020-07-13,CLI,4.8
Mississippi,2020-07-14,CLI,4.9
Mississippi,2020-07-15,CLI,4.4
Mississippi,2020-07-16,CLI,4.4
Mississippi,2020-07-17,CLI,3.3
Mississippi,2020-07-18,CLI,3.7
Missouri,2020-05-23,CLI,0.7
Missouri,2020-05-24,CLI,0.9
Missouri,2020-05-25,CLI,0.7
Missouri,2020-05-26,CLI,0.6
Missouri,2020-05-27,CLI,0.8
Missouri,2020-05-28,CLI,0.9
Missouri,2020-05-29,CLI,0.6
Missouri,2020-05-30,CLI,0.6
Missouri,2020-05-31,CLI,0.7
Missouri,2020-06-01,CLI,0.6
Missouri,2020-06-02,CLI,0.6
Missouri,2020-06-03,CLI,0.7
Missouri,2020-06-04,CLI,0.8
Missouri,2020-06-05,CLI,0.6
Missouri,2020-06-06,CLI,0.7
Missouri,2020-06-07,CLI,0.6
Missouri,2020-06-08,CLI,0.7
Missouri,2020-06-09,CLI,0.7
Missouri,2020-06-10,CLI,0.9
Missouri,2020-06-11,CLI,0.7
Missouri,2020-06-12,CLI,0.8
Missouri,2020-06-13,CLI,0.8
Missouri,2020-06-14,CLI,0.5
Missouri,2020-06-15,CLI,0.8
Missouri,2020-06-16,CLI,0.9
Missouri,2020-06-17,CLI,1
Missouri,2020-06-18,CLI,1.1
Missouri,2020-06-19,CLI,0.7
Missouri,2020-06-20,CLI,0.9
Missouri,2020-06-21,CLI,0.5
Missouri,2020-06-22,CLI,0.8
Missouri,2020-06-23,CLI,1
Missouri,2020-06-24,CLI,0.9
Missouri,2020-06-25,CLI,1
Missouri,2020-06-26,CLI,0.9
Missouri,2020-06-27,CLI,0.7
Missouri,2020-06-28,CLI,0.9
Missouri,2020-06-29,CLI,0.9
Missouri,2020-06-30,CLI,1
Missouri,2020-07-01,CLI,1.1
Missouri,2020-07-02,CLI,1
Missouri,2020-07-03,CLI,0.9
Missouri,2020-07-04,CLI,0.8
Missouri,2020-07-05,CLI,0.9
Missouri,2020-07-06,CLI,1
Missouri,2020-07-07,CLI,1.2
Missouri,2020-07-08,CLI,1.2
Missouri,2020-07-09,CLI,1.2
Missouri,2020-07-10,CLI,1
Missouri,2020-07-11,CLI,0.8
Missouri,2020-07-12,CLI,1.5
Missouri,2020-07-13,CLI,1.2
Missouri,2020-07-14,CLI,1.4
Missouri,2020-07-15,CLI,1.3
Missouri,2020-07-16,CLI,0.9
Missouri,2020-07-17,CLI,0.9
Missouri,2020-07-18,CLI,0.9
Montana,2020-05-23,CLI,1.4
Montana,2020-05-24,CLI,0.8
Montana,2020-05-25,CLI,0.7
Montana,2020-05-26,CLI,1.2
Montana,2020-05-27,CLI,0.7
Montana,2020-05-28,CLI,0.5
Montana,2020-05-29,CLI,0.6
Montana,2020-05-30,CLI,0.9
Montana,2020-05-31,CLI,0.7
Montana,2020-06-01,CLI,0.7
Montana,2020-06-02,CLI,1.4
Montana,2020-06-03,CLI,0.4
Montana,2020-06-04,CLI,0.8
Montana,2020-06-05,CLI,0.5
Montana,2020-06-06,CLI,0.6
Montana,2020-06-07,CLI,0.4
Montana,2020-06-08,CLI,1.1
Montana,2020-06-09,CLI,0.5
Montana,2020-06-10,CLI,0.6
Montana,2020-06-11,CLI,0.8
Montana,2020-06-12,CLI,0.4
Montana,2020-06-13,CLI,0.9
Montana,2020-06-14,CLI,0.3
Montana,2020-06-15,CLI,1.1
Montana,2020-06-16,CLI,1.1
Montana,2020-06-17,CLI,0.8
Montana,2020-06-18,CLI,1.3
Montana,2020-06-19,CLI,1.5
Montana,2020-06-20,CLI,0.7
Montana,2020-06-21,CLI,0.7
Montana,2020-06-22,CLI,1.5
Montana,2020-06-23,CLI,1.2
Montana,2020-06-24,CLI,1.5
Montana,2020-06-25,CLI,1.3
Montana,2020-06-26,CLI,0.5
Montana,2020-06-27,CLI,1.3
Montana,2020-06-28,CLI,1.4
Montana,2020-06-29,CLI,1.6
Montana,2020-06-30,CLI,1.4
Montana,2020-07-01,CLI,2.5
Montana,2020-07-02,CLI,2
Montana,2020-07-03,CLI,1.2
Montana,2020-07-04,CLI,1.2
Montana,2020-07-05,CLI,1.9
Montana,2020-07-06,CLI,1.5
Montana,2020-07-07,CLI,1.4
Montana,2020-07-08,CLI,1.6
Montana,2020-07-09,CLI,1.1
Montana,2020-07-10,CLI,1.9
Montana,2020-07-11,CLI,1.9
Montana,2020-07-12,CLI,2.7
Montana,2020-07-13,CLI,1.3
Montana,2020-07-14,CLI,1.1
Montana,2020-07-15,CLI,1.6
Montana,2020-07-16,CLI,1.2
Montana,2020-07-17,CLI,0.8
Montana,2020-07-18,CLI,1.6
Nebraska,2020-05-23,CLI,2.1
Nebraska,2020-05-24,CLI,2.2
Nebraska,2020-05-25,CLI,2.9
Nebraska,2020-05-26,CLI,1.9
Nebraska,2020-05-27,CLI,2
Nebraska,2020-05-28,CLI,1.1
Nebraska,2020-05-29,CLI,2.6
Nebraska,2020-05-30,CLI,2.3
Nebraska,2020-05-31,CLI,1.7
Nebraska,2020-06-01,CLI,2.2
Nebraska,2020-06-02,CLI,1.7
Nebraska,2020-06-03,CLI,1.8
Nebraska,2020-06-04,CLI,1.4
Nebraska,2020-06-05,CLI,1.5
Nebraska,2020-06-06,CLI,1.8
Nebraska,2020-06-07,CLI,1.5
Nebraska,2020-06-08,CLI,1.2
Nebraska,2020-06-09,CLI,1.7
Nebraska,2020-06-10,CLI,1.2
Nebraska,2020-06-11,CLI,1.7
Nebraska,2020-06-12,CLI,2.1
Nebraska,2020-06-13,CLI,1.1
Nebraska,2020-06-14,CLI,1.2
Nebraska,2020-06-15,CLI,0.9
Nebraska,2020-06-16,CLI,1.6
Nebraska,2020-06-17,CLI,0.9
Nebraska,2020-06-18,CLI,0.9
Nebraska,2020-06-19,CLI,1
Nebraska,2020-06-20,CLI,0.8
Nebraska,2020-06-21,CLI,0.6
Nebraska,2020-06-22,CLI,0.7
Nebraska,2020-06-23,CLI,0.8
Nebraska,2020-06-24,CLI,0.9
Nebraska,2020-06-25,CLI,1.2
Nebraska,2020-06-26,CLI,1.2
Nebraska,2020-06-27,CLI,1.3
Nebraska,2020-06-28,CLI,1.4
Nebraska,2020-06-29,CLI,1.8
Nebraska,2020-06-30,CLI,1
Nebraska,2020-07-01,CLI,1.3
Nebraska,2020-07-02,CLI,0.9
Nebraska,2020-07-03,CLI,1.1
Nebraska,2020-07-04,CLI,1
Nebraska,2020-07-05,CLI,1.1
Nebraska,2020-07-06,CLI,1.1
Nebraska,2020-07-07,CLI,1.5
Nebraska,2020-07-08,CLI,1.1
Nebraska,2020-07-09,CLI,1.7
Nebraska,2020-07-10,CLI,1.1
Nebraska,2020-07-11,CLI,1.2
Nebraska,2020-07-12,CLI,1.5
Nebraska,2020-07-13,CLI,1.3
Nebraska,2020-07-14,CLI,1.4
Nebraska,2020-07-15,CLI,1.1
Nebraska,2020-07-16,CLI,1.3
Nebraska,2020-07-17,CLI,1.7
Nebraska,2020-07-18,CLI,0.4
Nevada,2020-05-23,CLI,3.7
Nevada,2020-05-24,CLI,3.4
Nevada,2020-05-25,CLI,3.4
Nevada,2020-05-26,CLI,3.5
Nevada,2020-05-27,CLI,3.2
Nevada,2020-05-28,CLI,3.3
Nevada,2020-05-29,CLI,1.9
Nevada,2020-05-30,CLI,2.2
Nevada,2020-05-31,CLI,2.6
Nevada,2020-06-01,CLI,2.1
Nevada,2020-06-02,CLI,3
Nevada,2020-06-03,CLI,3.1
Nevada,2020-06-04,CLI,2.2
Nevada,2020-06-05,CLI,3
Nevada,2020-06-06,CLI,2.8
Nevada,2020-06-07,CLI,3.1
Nevada,2020-06-08,CLI,2.3
Nevada,2020-06-09,CLI,3.6
Nevada,2020-06-10,CLI,3.8
Nevada,2020-06-11,CLI,3.5
Nevada,2020-06-12,CLI,3.7
Nevada,2020-06-13,CLI,2.7
Nevada,2020-06-14,CLI,3.2
Nevada,2020-06-15,CLI,2.5
Nevada,2020-06-16,CLI,4.1
Nevada,2020-06-17,CLI,4.3
Nevada,2020-06-18,CLI,3.9
Nevada,2020-06-19,CLI,3.8
Nevada,2020-06-20,CLI,3.8
Nevada,2020-06-21,CLI,3.4
Nevada,2020-06-22,CLI,3.1
Nevada,2020-06-23,CLI,3.9
Nevada,2020-06-24,CLI,4.9
Nevada,2020-06-25,CLI,5.5
Nevada,2020-06-26,CLI,4.6
Nevada,2020-06-27,CLI,6.2
Nevada,2020-06-28,CLI,5.9
Nevada,2020-06-29,CLI,5.3
Nevada,2020-06-30,CLI,5.3
Nevada,2020-07-01,CLI,5.6
Nevada,2020-07-02,CLI,7
Nevada,2020-07-03,CLI,8.3
Nevada,2020-07-04,CLI,7.6
Nevada,2020-07-05,CLI,6.4
Nevada,2020-07-06,CLI,7.7
Nevada,2020-07-07,CLI,8.5
Nevada,2020-07-08,CLI,6.8
Nevada,2020-07-09,CLI,8.8
Nevada,2020-07-10,CLI,8.1
Nevada,2020-07-11,CLI,7.4
Nevada,2020-07-12,CLI,6.7
Nevada,2020-07-13,CLI,7.7
Nevada,2020-07-14,CLI,8.6
Nevada,2020-07-15,CLI,7
Nevada,2020-07-16,CLI,7.4
Nevada,2020-07-17,CLI,6.7
Nevada,2020-07-18,CLI,6.6
New Jersey,2020-05-23,CLI,1.8
New Jersey,2020-05-24,CLI,1.7
New Jersey,2020-05-25,CLI,2
New Jersey,2020-05-26,CLI,1.7
New Jersey,2020-05-27,CLI,1.5
New Jersey,2020-05-28,CLI,1.4
New Jersey,2020-05-29,CLI,1.7
New Jersey,2020-05-30,CLI,1.3
New Jersey,2020-05-31,CLI,1.2
New Jersey,2020-06-01,CLI,1.2
New Jersey,2020-06-02,CLI,1.3
New Jersey,2020-06-03,CLI,1.2
New Jersey,2020-06-04,CLI,1.3
New Jersey,2020-06-05,CLI,1.2
New Jersey,2020-06-06,CLI,1
New Jersey,2020-06-07,CLI,1
New Jersey,2020-06-08,CLI,1.1
New Jersey,2020-06-09,CLI,1
New Jersey,2020-06-10,CLI,1
New Jersey,2020-06-11,CLI,1.1
New Jersey,2020-06-12,CLI,0.7
New Jersey,2020-06-13,CLI,0.8
New Jersey,2020-06-14,CLI,0.8
New Jersey,2020-06-15,CLI,0.9
New Jersey,2020-06-16,CLI,0.7
New Jersey,2020-06-17,CLI,0.9
New Jersey,2020-06-18,CLI,0.5
New Jersey,2020-06-19,CLI,0.9
New Jersey,2020-06-20,CLI,0.6
New Jersey,2020-06-21,CLI,0.7
New Jersey,2020-06-22,CLI,0.8
New Jersey,2020-06-23,CLI,0.8
New Jersey,2020-06-24,CLI,1
New Jersey,2020-06-25,CLI,1
New Jersey,2020-06-26,CLI,0.7
New Jersey,2020-06-27,CLI,0.7
New Jersey,2020-06-28,CLI,0.6
New Jersey,2020-06-29,CLI,0.8
New Jersey,2020-06-30,CLI,0.9
New Jersey,2020-07-01,CLI,1
New Jersey,2020-07-02,CLI,0.9
New Jersey,2020-07-03,CLI,1.1
New Jersey,2020-07-04,CLI,0.7
New Jersey,2020-07-05,CLI,0.7
New Jersey,2020-07-06,CLI,0.9
New Jersey,2020-07-07,CLI,1.2
New Jersey,2020-07-08,CLI,1.1
New Jersey,2020-07-09,CLI,1
New Jersey,2020-07-10,CLI,1
New Jersey,2020-07-11,CLI,1
